time,open,high,low,close
2026-05-10T22:00:00Z,29196.4,29210.3,29141,29152.7
2026-05-10T22:05:00Z,29151,29173.6,29144,29173
2026-05-10T22:10:00Z,29172.3,29177.5,29157.3,29163.2
2026-05-10T22:15:00Z,29163.3,29166.4,29117.3,29141.1
2026-05-10T22:20:00Z,29140.6,29149.8,29129.9,29146.4
2026-05-10T22:25:00Z,29146.6,29162,29146.6,29161.6
2026-05-10T22:30:00Z,29161.9,29167,29156.2,29159.8
2026-05-10T22:35:00Z,29160,29160,29144.2,29152.8
2026-05-10T22:40:00Z,29153,29160,29146,29159.1
2026-05-10T22:45:00Z,29159.3,29174.7,29157.5,29173.4
2026-05-10T22:50:00Z,29173.3,29178.2,29165.4,29169.6
2026-05-10T22:55:00Z,29169.7,29189.4,29168.8,29183.9
2026-05-10T23:00:00Z,29183.4,29199.6,29180.3,29194.4
2026-05-10T23:05:00Z,29194.3,29224.7,29193.6,29222
2026-05-10T23:10:00Z,29222.1,29229.6,29206.7,29210.9
2026-05-10T23:15:00Z,29212,29231.6,29210.7,29227.8
2026-05-10T23:20:00Z,29227.7,29236.5,29220.1,29223.9
2026-05-10T23:25:00Z,29224,29227.2,29190.9,29194
2026-05-10T23:30:00Z,29194.6,29202.6,29180.2,29191.8
2026-05-10T23:35:00Z,29191.9,29195.7,29183.4,29188.3
2026-05-10T23:40:00Z,29187.5,29205.3,29185.5,29199.6
2026-05-10T23:45:00Z,29199.9,29207.6,29186.1,29200.3
2026-05-10T23:50:00Z,29200.5,29202.3,29192.4,29193.9
2026-05-10T23:55:00Z,29193.7,29200.2,29185.9,29193.9
2026-05-11T00:00:00Z,29194.2,29223.3,29194.2,29220.6
2026-05-11T00:05:00Z,29220.9,29260.2,29220.9,29255.4
2026-05-11T00:10:00Z,29255.6,29261,29250.4,29258.5
2026-05-11T00:15:00Z,29259,29259,29236.1,29251
2026-05-11T00:20:00Z,29250.6,29271.7,29249.5,29270.7
2026-05-11T00:25:00Z,29271.1,29284.1,29253.1,29277.4
2026-05-11T00:30:00Z,29277.6,29289.6,29277,29286.4
2026-05-11T00:35:00Z,29286.7,29288.2,29270.8,29273.6
2026-05-11T00:40:00Z,29273.4,29286.4,29273.4,29275.6
2026-05-11T00:45:00Z,29275.8,29276.3,29255.4,29256.6
2026-05-11T00:50:00Z,29256.5,29256.6,29168.5,29187.3
2026-05-11T00:55:00Z,29187.8,29193.1,29156.1,29186.4
2026-05-11T01:00:00Z,29186.6,29186.6,29146.3,29146.8
2026-05-11T01:05:00Z,29147.7,29174.6,29139.4,29174.2
2026-05-11T01:10:00Z,29173.8,29195.6,29163.8,29184.3
2026-05-11T01:15:00Z,29184.5,29222.2,29168.8,29221.7
2026-05-11T01:20:00Z,29221.2,29228.8,29204.7,29216.2
2026-05-11T01:25:00Z,29217.8,29223,29206.1,29207.7
2026-05-11T01:30:00Z,29207.6,29213.8,29192.1,29202
2026-05-11T01:35:00Z,29202.5,29221.6,29196.4,29219
2026-05-11T01:40:00Z,29218.7,29226,29215.1,29221.8
2026-05-11T01:45:00Z,29222,29239.1,29215.4,29239.1
2026-05-11T01:50:00Z,29239.2,29243.6,29220.1,29230.9
2026-05-11T01:55:00Z,29231.2,29233.8,29215.7,29228.6
2026-05-11T02:00:00Z,29227.9,29246.1,29227.9,29236.8
2026-05-11T02:05:00Z,29236.7,29239.2,29214,29214.4
2026-05-11T02:10:00Z,29214.6,29229.9,29212.9,29228.4
2026-05-11T02:15:00Z,29228.5,29231.5,29215.6,29220.6
2026-05-11T02:20:00Z,29220.5,29228.2,29219.7,29226.6
2026-05-11T02:25:00Z,29226.8,29244.4,29225.8,29239
2026-05-11T02:30:00Z,29238.5,29251.1,29214.9,29227.6
2026-05-11T02:35:00Z,29227.2,29239.8,29225.5,29235.8
2026-05-11T02:40:00Z,29235.6,29240.8,29231,29239.8
2026-05-11T02:45:00Z,29239.6,29241.9,29229.1,29232.9
2026-05-11T02:50:00Z,29233.1,29245.5,29229.8,29243.8
2026-05-11T02:55:00Z,29243.7,29246.5,29227.2,29228.3
2026-05-11T03:00:00Z,29227.6,29230.3,29207.1,29222.5
2026-05-11T03:05:00Z,29222.4,29226.5,29204.8,29218.5
2026-05-11T03:10:00Z,29218.4,29222,29210.1,29214.2
2026-05-11T03:15:00Z,29214,29217.4,29203.8,29211.3
2026-05-11T03:20:00Z,29211.5,29224.6,29207.5,29213.1
2026-05-11T03:25:00Z,29213.2,29231.3,29211.6,29229.1
2026-05-11T03:30:00Z,29229,29238,29213,29219.8
2026-05-11T03:35:00Z,29221.2,29222,29213.6,29219
2026-05-11T03:40:00Z,29218.9,29236.5,29218.2,29234.1
2026-05-11T03:45:00Z,29233.3,29235.1,29226.1,29226.1
2026-05-11T03:50:00Z,29226.4,29226.5,29219.4,29221.3
2026-05-11T03:55:00Z,29221.2,29223.6,29212.1,29213.7
2026-05-11T04:00:00Z,29213.9,29217.3,29202.9,29207.8
2026-05-11T04:05:00Z,29208.1,29211.9,29193.2,29193.9
2026-05-11T04:10:00Z,29193.7,29201.9,29182.8,29200
2026-05-11T04:15:00Z,29199.7,29211.9,29198.6,29209.3
2026-05-11T04:20:00Z,29209.2,29217.6,29208,29216.2
2026-05-11T04:25:00Z,29216.4,29225.4,29215.7,29219.5
2026-05-11T04:30:00Z,29219.6,29225.6,29218.1,29220.7
2026-05-11T04:35:00Z,29221.2,29226,29216.7,29220.6
2026-05-11T04:40:00Z,29220.7,29223.8,29218.6,29222.6
2026-05-11T04:45:00Z,29222.5,29224.6,29218.2,29221
2026-05-11T04:50:00Z,29220.9,29231.9,29220.5,29231.4
2026-05-11T04:55:00Z,29231.5,29234.7,29227.7,29231.8
2026-05-11T05:00:00Z,29231.3,29235.8,29226,29233
2026-05-11T05:05:00Z,29232.9,29235.2,29219.4,29226
2026-05-11T05:10:00Z,29225.5,29229.7,29221.5,29225.1
2026-05-11T05:15:00Z,29224.8,29237.5,29220.3,29232.9
2026-05-11T05:20:00Z,29233.1,29243.2,29227.2,29233.1
2026-05-11T05:25:00Z,29233,29235.9,29222.3,29232.3
2026-05-11T05:30:00Z,29232.2,29239,29231.2,29238.6
2026-05-11T05:35:00Z,29238.5,29240.7,29225,29228
2026-05-11T05:40:00Z,29227.9,29232.5,29208.1,29210.4
2026-05-11T05:45:00Z,29210.5,29219.7,29206.8,29217.2
2026-05-11T05:50:00Z,29216.9,29222,29213.5,29220.2
2026-05-11T05:55:00Z,29219.7,29221.6,29210.5,29210.5
2026-05-11T06:00:00Z,29210.6,29218.3,29209,29216.7
2026-05-11T06:05:00Z,29216.3,29227.5,29213.3,29223.9
2026-05-11T06:10:00Z,29223.6,29234.1,29222.6,29228.5
2026-05-11T06:15:00Z,29228.4,29228.9,29214,29220.6
2026-05-11T06:20:00Z,29221.1,29237.8,29218.5,29236.9
2026-05-11T06:25:00Z,29236.8,29242.4,29228.5,29234.2
2026-05-11T06:30:00Z,29234.1,29238.5,29212.3,29220.8
2026-05-11T06:35:00Z,29221,29221.1,29205.8,29213.2
2026-05-11T06:40:00Z,29213.7,29213.8,29200.8,29206.6
2026-05-11T06:45:00Z,29206.5,29206.5,29191.9,29191.9
