time,open,high,low,close
2025-09-30T22:00:00Z,3858.1,3861.21,3856.46,3859.66
2025-09-30T22:15:00Z,3859.66,3860.56,3854.64,3854.66
2025-09-30T22:30:00Z,3854.66,3859.2,3854.64,3859.08
2025-09-30T22:45:00Z,3859.08,3860.93,3858.71,3859.96
2025-09-30T23:00:00Z,3859.96,3862.21,3859.96,3861.79
2025-09-30T23:15:00Z,3861.79,3862.33,3860.47,3861.52
2025-09-30T23:30:00Z,3861.52,3862.01,3859.93,3861.56
2025-09-30T23:45:00Z,3861.56,3862.88,3860.85,3862.79
2025-10-01T00:00:00Z,3862.79,3865.18,3862.44,3864.94
2025-10-01T00:15:00Z,3864.94,3865.31,3861.21,3861.23
2025-10-01T00:30:00Z,3861.23,3864.8,3858.54,3863.57
2025-10-01T00:45:00Z,3863.57,3864.06,3860.44,3860.45
2025-10-01T01:00:00Z,3860.45,3863.04,3859.03,3862.12
2025-10-01T01:15:00Z,3862.12,3865.13,3861.29,3864.91
2025-10-01T01:30:00Z,3864.91,3866.25,3863.78,3865.96
2025-10-01T01:45:00Z,3865.96,3868.96,3865.56,3868.83
2025-10-01T02:00:00Z,3868.83,3875.45,3867.35,3867.66
2025-10-01T02:15:00Z,3867.66,3870.79,3864.73,3866.11
2025-10-01T02:30:00Z,3866.11,3867.32,3864.11,3865.7
2025-10-01T02:45:00Z,3865.7,3866.92,3858.35,3863.34
2025-10-01T03:00:00Z,3863.34,3866.42,3858.83,3862.11
2025-10-01T03:15:00Z,3862.11,3864.1,3861.34,3863.65
2025-10-01T03:30:00Z,3863.65,3864.32,3855.47,3863.88
2025-10-01T03:45:00Z,3863.88,3864.74,3860.68,3862.01
2025-10-01T04:00:00Z,3862.01,3864.49,3858.21,3860.71
2025-10-01T04:15:00Z,3860.71,3862.6,3859.87,3860.94
2025-10-01T04:30:00Z,3860.94,3861.41,3857.43,3858.75
2025-10-01T04:45:00Z,3858.75,3864.95,3858.75,3864.85
2025-10-01T05:00:00Z,3864.85,3869.88,3863.19,3864.11
2025-10-01T05:15:00Z,3864.11,3868.32,3864.06,3865.54
2025-10-01T05:30:00Z,3865.54,3866.52,3862.45,3862.86
2025-10-01T05:45:00Z,3862.86,3864.2,3862.07,3863.38
2025-10-01T06:00:00Z,3863.38,3864.35,3858.48,3858.59
2025-10-01T06:15:00Z,3858.59,3861.78,3853.16,3861.71
2025-10-01T06:30:00Z,3861.71,3864.69,3859.01,3863.71
2025-10-01T06:45:00Z,3863.71,3864.77,3857.74,3859.08
2025-10-01T07:00:00Z,3859.08,3867.22,3858.84,3866.69
2025-10-01T07:15:00Z,3866.69,3871.31,3865.98,3870.55
2025-10-01T07:30:00Z,3870.55,3873.98,3868.09,3868.81
2025-10-01T07:45:00Z,3868.81,3879.65,3868.58,3879.12
2025-10-01T08:00:00Z,3879.12,3889.16,3878.93,3888.04
2025-10-01T08:15:00Z,3888.04,3895.31,3887.83,3891.71
2025-10-01T08:30:00Z,3891.71,3893.89,3887.94,3891.75
2025-10-01T08:45:00Z,3891.75,3893.54,3890.23,3892.8
2025-10-01T09:00:00Z,3892.8,3895.01,3891.74,3893.72
2025-10-01T09:15:00Z,3893.72,3893.94,3884.37,3886.02
2025-10-01T09:30:00Z,3886.02,3891.06,3883.63,3888.63
2025-10-01T09:45:00Z,3888.63,3891.53,3885.33,3888.88
2025-10-01T10:00:00Z,3888.88,3889.52,3885.65,3888.89
2025-10-01T10:15:00Z,3888.89,3889.51,3886.27,3886.41
2025-10-01T10:30:00Z,3886.41,3887.72,3885.16,3887.37
2025-10-01T10:45:00Z,3887.37,3889.57,3886.08,3887.6
2025-10-01T11:00:00Z,3887.6,3888.45,3881,3883.17
2025-10-01T11:15:00Z,3883.17,3885.49,3881.71,3881.86
2025-10-01T11:30:00Z,3881.86,3882.46,3877.89,3881.86
2025-10-01T11:45:00Z,3881.86,3884.44,3881.03,3883.55
2025-10-01T12:00:00Z,3883.55,3885.34,3881.4,3883.9
2025-10-01T12:15:00Z,3883.9,3891.09,3875.31,3877.77
2025-10-01T12:30:00Z,3877.77,3880.86,3871.99,3875.16
2025-10-01T12:45:00Z,3875.16,3877.14,3864.44,3870.37
2025-10-01T13:00:00Z,3870.37,3874,3865.16,3865.4
2025-10-01T13:15:00Z,3865.4,3870.24,3863.71,3869.91
2025-10-01T13:30:00Z,3869.91,3877.02,3868.81,3871.86
2025-10-01T13:45:00Z,3871.86,3874.67,3867.56,3872.22
2025-10-01T14:00:00Z,3872.22,3875.94,3867.55,3870.06
2025-10-01T14:15:00Z,3870.06,3875.8,3868.85,3875.26
2025-10-01T14:30:00Z,3875.26,3878.72,3874.48,3876.98
2025-10-01T14:45:00Z,3876.98,3878.1,3856.26,3872.98
2025-10-01T15:00:00Z,3872.98,3876.75,3866.45,3868.98
2025-10-01T15:15:00Z,3868.98,3869.6,3859.25,3859.56
2025-10-01T15:30:00Z,3859.56,3866.05,3857.89,3864.43
2025-10-01T15:45:00Z,3864.43,3869.75,3863.37,3868.39
2025-10-01T16:00:00Z,3868.39,3869.3,3860.6,3867.23
2025-10-01T16:15:00Z,3867.23,3870.75,3866.69,3870.31
2025-10-01T16:30:00Z,3870.31,3871.5,3869.33,3870.58
2025-10-01T16:45:00Z,3870.58,3871.49,3869.4,3870.84
2025-10-01T17:00:00Z,3870.84,3871.27,3868.51,3869.84
2025-10-01T17:15:00Z,3869.84,3871.79,3868.89,3870.81
2025-10-01T17:30:00Z,3870.81,3871.37,3863.78,3864.07
2025-10-01T17:45:00Z,3864.07,3865.02,3860.45,3860.67
2025-10-01T18:00:00Z,3860.67,3860.85,3854.93,3859.82
2025-10-01T18:15:00Z,3859.82,3864.8,3859.29,3862.9
2025-10-01T18:30:00Z,3862.9,3866.25,3857.99,3859.44
2025-10-01T18:45:00Z,3859.44,3863.84,3859.15,3862.03
2025-10-01T19:00:00Z,3862.03,3865.98,3861.28,3865.81
2025-10-01T19:15:00Z,3865.81,3866.62,3863.48,3864.68
2025-10-01T19:30:00Z,3864.68,3869.16,3864.06,3869.11
2025-10-01T19:45:00Z,3869.11,3871.05,3866.14,3867.71
2025-10-01T20:00:00Z,3867.71,3867.73,3860.22,3862.25
2025-10-01T20:15:00Z,3862.25,3863.62,3860.77,3863.34
2025-10-01T20:30:00Z,3863.34,3864.72,3862.84,3863.49
2025-10-01T20:45:00Z,3863.49,3865.79,3862.94,3864.74
2025-10-01T22:00:00Z,3864.74,3869.55,3860.85,3862.94
2025-10-01T22:15:00Z,3862.94,3863.62,3858.64,3859.99
2025-10-01T22:30:00Z,3859.99,3862.63,3859.06,3862.53
2025-10-01T22:45:00Z,3862.53,3863.95,3861.47,3861.99
2025-10-01T23:00:00Z,3861.99,3864.34,3861.58,3862.27
2025-10-01T23:15:00Z,3862.27,3866.62,3861.55,3865.56
2025-10-01T23:30:00Z,3865.56,3866.07,3857.53,3860.78
2025-10-01T23:45:00Z,3860.78,3865.26,3860.55,3863.43
2025-10-02T00:00:00Z,3863.43,3863.65,3857.41,3858.27
2025-10-02T00:15:00Z,3858.27,3860.83,3856.46,3857.99
2025-10-02T00:30:00Z,3857.99,3859.68,3856.99,3858.28
2025-10-02T00:45:00Z,3858.28,3861.22,3855.89,3855.9
2025-10-02T01:00:00Z,3855.9,3860.15,3852.74,3859.51
2025-10-02T01:15:00Z,3859.51,3864.96,3857.86,3863.88
2025-10-02T01:30:00Z,3863.88,3865.15,3863.02,3863.4
2025-10-02T01:45:00Z,3863.4,3865.1,3862.46,3864.93
2025-10-02T02:00:00Z,3864.93,3869.87,3861.54,3869.61
2025-10-02T02:15:00Z,3869.61,3869.98,3862.2,3863.96
2025-10-02T02:30:00Z,3863.96,3865.47,3863.07,3864.78
2025-10-02T02:45:00Z,3864.78,3867.36,3864.12,3866.06
2025-10-02T03:00:00Z,3866.06,3869.1,3864.95,3869.06
2025-10-02T03:15:00Z,3869.06,3869.44,3866.84,3867.18
2025-10-02T03:30:00Z,3867.18,3867.25,3863.75,3864.56
2025-10-02T03:45:00Z,3864.56,3867.12,3864.29,3866.5
2025-10-02T04:00:00Z,3866.5,3867.74,3864.99,3865.65
2025-10-02T04:15:00Z,3865.65,3866.54,3864.85,3865.96
2025-10-02T04:30:00Z,3865.96,3866.32,3863.62,3864.66
2025-10-02T04:45:00Z,3864.66,3864.66,3861.67,3864.17
2025-10-02T05:00:00Z,3864.17,3868.74,3864.15,3868.05
2025-10-02T05:15:00Z,3868.05,3871.28,3867.4,3869.23
2025-10-02T05:30:00Z,3869.23,3869.56,3866.03,3867.89
2025-10-02T05:45:00Z,3867.89,3868.98,3866.57,3867.69
2025-10-02T06:00:00Z,3867.69,3872.01,3866.51,3871.93
2025-10-02T06:15:00Z,3871.93,3874.19,3871.69,3871.97
