time,open,high,low,close
2023-01-01T23:00:00Z,0.88523,0.88535,0.88475,0.88495
2023-01-02T00:00:00Z,0.88495,0.88566,0.88433,0.88559
2023-01-02T01:00:00Z,0.88559,0.8857,0.88447,0.88505
2023-01-02T02:00:00Z,0.88505,0.88505,0.88471,0.88505
2023-01-02T03:00:00Z,0.88505,0.88566,0.88479,0.88512
2023-01-02T04:00:00Z,0.88512,0.88569,0.88512,0.88568
2023-01-02T05:00:00Z,0.88568,0.88579,0.88533,0.88548
2023-01-02T06:00:00Z,0.88548,0.88656,0.8849,0.88515
2023-01-02T07:00:00Z,0.88515,0.88535,0.88372,0.88532
2023-01-02T08:00:00Z,0.88532,0.88682,0.88392,0.88657
2023-01-02T09:00:00Z,0.88657,0.88748,0.88552,0.88654
2023-01-02T10:00:00Z,0.88654,0.88694,0.88564,0.88648
2023-01-02T11:00:00Z,0.88648,0.8867,0.8862,0.88644
2023-01-02T12:00:00Z,0.88644,0.88678,0.88588,0.88637
2023-01-02T13:00:00Z,0.88637,0.88659,0.88594,0.88617
2023-01-02T14:00:00Z,0.88617,0.88632,0.88534,0.88562
2023-01-02T15:00:00Z,0.88562,0.88566,0.88466,0.88508
2023-01-02T16:00:00Z,0.88508,0.88597,0.8842,0.8845
2023-01-02T17:00:00Z,0.8845,0.88506,0.88438,0.88487
2023-01-02T18:00:00Z,0.88487,0.88495,0.8842,0.88427
2023-01-02T19:00:00Z,0.88427,0.88502,0.88415,0.88478
2023-01-02T20:00:00Z,0.88478,0.88564,0.88462,0.88518
2023-01-02T21:00:00Z,0.88518,0.88596,0.88468,0.88505
2023-01-02T22:00:00Z,0.88505,0.88559,0.88505,0.88519
2023-01-02T23:00:00Z,0.88519,0.88584,0.88342,0.88507
2023-01-03T00:00:00Z,0.88507,0.88561,0.88487,0.88519
2023-01-03T01:00:00Z,0.88519,0.88568,0.88453,0.88456
2023-01-03T02:00:00Z,0.88456,0.88463,0.88348,0.88392
2023-01-03T03:00:00Z,0.88392,0.8841,0.8836,0.88392
2023-01-03T04:00:00Z,0.88392,0.88404,0.88352,0.88358
2023-01-03T05:00:00Z,0.88358,0.88367,0.88326,0.88351
2023-01-03T06:00:00Z,0.88351,0.88372,0.88281,0.88308
2023-01-03T07:00:00Z,0.88308,0.88342,0.88224,0.88323
2023-01-03T08:00:00Z,0.88323,0.88626,0.88318,0.8858
2023-01-03T09:00:00Z,0.8858,0.8858,0.8835,0.88456
2023-01-03T10:00:00Z,0.88456,0.88518,0.88398,0.88428
2023-01-03T11:00:00Z,0.88428,0.88435,0.88196,0.88242
2023-01-03T12:00:00Z,0.88242,0.88281,0.88065,0.8812
2023-01-03T13:00:00Z,0.8812,0.88153,0.88002,0.88054
2023-01-03T14:00:00Z,0.88054,0.88132,0.87841,0.87898
2023-01-03T15:00:00Z,0.87898,0.88016,0.87828,0.87897
2023-01-03T16:00:00Z,0.87897,0.88218,0.87842,0.88213
2023-01-03T17:00:00Z,0.88213,0.88248,0.88128,0.88146
2023-01-03T18:00:00Z,0.88146,0.88153,0.88042,0.88122
2023-01-03T19:00:00Z,0.88122,0.88179,0.8811,0.88169
2023-01-03T20:00:00Z,0.88169,0.88174,0.88112,0.88128
2023-01-03T21:00:00Z,0.88128,0.88166,0.88124,0.88146
2023-01-03T22:00:00Z,0.88146,0.88151,0.88094,0.8813
2023-01-03T23:00:00Z,0.8813,0.88168,0.88092,0.88128
2023-01-04T00:00:00Z,0.88128,0.88133,0.88044,0.88062
2023-01-04T01:00:00Z,0.88062,0.88128,0.88058,0.88102
2023-01-04T02:00:00Z,0.88102,0.88158,0.88058,0.88153
2023-01-04T03:00:00Z,0.88153,0.88167,0.8813,0.88152
2023-01-04T04:00:00Z,0.88152,0.88176,0.88139,0.88165
2023-01-04T05:00:00Z,0.88165,0.88208,0.88139,0.88189
2023-01-04T06:00:00Z,0.88189,0.88214,0.8816,0.88182
2023-01-04T07:00:00Z,0.88182,0.88188,0.88026,0.88088
2023-01-04T08:00:00Z,0.88088,0.88154,0.87906,0.88132
2023-01-04T09:00:00Z,0.88132,0.88144,0.87966,0.87984
2023-01-04T10:00:00Z,0.87984,0.88038,0.87902,0.8801
2023-01-04T11:00:00Z,0.8801,0.88086,0.87884,0.8797
2023-01-04T12:00:00Z,0.8797,0.88087,0.8793,0.88036
2023-01-04T13:00:00Z,0.88036,0.88084,0.87976,0.88006
2023-01-04T14:00:00Z,0.88006,0.8812,0.88,0.8803
2023-01-04T15:00:00Z,0.8803,0.88117,0.87871,0.8803
2023-01-04T16:00:00Z,0.8803,0.88198,0.87956,0.8805
2023-01-04T17:00:00Z,0.8805,0.8807,0.87866,0.87914
2023-01-04T18:00:00Z,0.87914,0.87938,0.87834,0.87858
2023-01-04T19:00:00Z,0.87858,0.87954,0.87836,0.87944
2023-01-04T20:00:00Z,0.87944,0.87952,0.87892,0.87931
2023-01-04T21:00:00Z,0.87931,0.87974,0.87924,0.87964
2023-01-04T22:00:00Z,0.87964,0.87998,0.87918,0.87951
2023-01-04T23:00:00Z,0.87951,0.87996,0.87928,0.87973
2023-01-05T00:00:00Z,0.87973,0.88096,0.87968,0.88036
2023-01-05T01:00:00Z,0.88036,0.88052,0.88016,0.88041
2023-01-05T02:00:00Z,0.88041,0.88135,0.88036,0.88128
2023-01-05T03:00:00Z,0.88128,0.88148,0.88072,0.88124
2023-01-05T04:00:00Z,0.88124,0.88159,0.88084,0.8809
2023-01-05T05:00:00Z,0.8809,0.88148,0.88084,0.88146
2023-01-05T06:00:00Z,0.88146,0.88204,0.88114,0.88184
2023-01-05T07:00:00Z,0.88184,0.88332,0.88159,0.88322
2023-01-05T08:00:00Z,0.88322,0.88443,0.88312,0.88346
2023-01-05T09:00:00Z,0.88346,0.88374,0.88291,0.88304
2023-01-05T10:00:00Z,0.88304,0.8834,0.88213,0.88302
2023-01-05T11:00:00Z,0.88302,0.8832,0.88242,0.88262
2023-01-05T12:00:00Z,0.88262,0.88378,0.88194,0.88316
2023-01-05T13:00:00Z,0.88316,0.88621,0.88265,0.88528
2023-01-05T14:00:00Z,0.88528,0.88632,0.88466,0.88508
2023-01-05T15:00:00Z,0.88508,0.88609,0.88444,0.8853
2023-01-05T16:00:00Z,0.8853,0.88548,0.88352,0.88408
2023-01-05T17:00:00Z,0.88408,0.88466,0.88332,0.88433
2023-01-05T18:00:00Z,0.88433,0.8851,0.88302,0.8832
2023-01-05T19:00:00Z,0.8832,0.88364,0.88298,0.88358
2023-01-05T20:00:00Z,0.88358,0.88382,0.88322,0.88332
2023-01-05T21:00:00Z,0.88332,0.88358,0.88302,0.88346
2023-01-05T22:00:00Z,0.88346,0.8839,0.88315,0.88338
2023-01-05T23:00:00Z,0.88338,0.88375,0.88326,0.88342
2023-01-06T00:00:00Z,0.88342,0.8835,0.88298,0.88298
2023-01-06T01:00:00Z,0.88298,0.88337,0.88287,0.88308
2023-01-06T02:00:00Z,0.88308,0.88324,0.8827,0.88275
2023-01-06T03:00:00Z,0.88275,0.88312,0.88258,0.88294
2023-01-06T04:00:00Z,0.88294,0.88312,0.88238,0.88266
2023-01-06T05:00:00Z,0.88266,0.88345,0.88258,0.88328
2023-01-06T06:00:00Z,0.88328,0.88332,0.88252,0.88292
2023-01-06T07:00:00Z,0.88292,0.88486,0.88219,0.8841
2023-01-06T08:00:00Z,0.8841,0.88558,0.88351,0.88491
2023-01-06T09:00:00Z,0.88491,0.88642,0.8846,0.8861
2023-01-06T10:00:00Z,0.8861,0.8871,0.88582,0.88634
2023-01-06T11:00:00Z,0.88634,0.88657,0.88548,0.88576
